t_sec, t_nanosec, x, y, orientation_x, orientation_y, orientation_z, orientation_w, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0, 0, -37.261, -143.559, 0.00847819, -0.00105283, -0.789417, 0.613797, 30.2627, 0, 0, -0.0166369, -0, -0
0, 0, -37.5629, -144.738, 0.0078827, -0.00122284, -0.789329, 0.613919, 30.2627, 0, 0, -0.016669, -0, -0
0, 0, -37.8658, -145.922, 0.00776081, -0.000964976, -0.789274, 0.613992, 30.5698, 0, 0, -0.0116459, -0, -0
0, 0, -38.0176, -146.516, 0.00774532, -0.000895676, -0.789255, 0.614016, 30.5698, 0, 0, -0.00412359, -0, -0
0, 0, -38.1696, -147.111, 0.00773937, -0.00086812, -0.789237, 0.614039, 30.5698, 0, 0, -0.00167405, -0, -0
0, 0, -38.3981, -148.006, 0.00774419, -0.000941089, -0.789222, 0.614059, 30.8572, 0, 0, 0.00808607, -0, -0
0, 0, -38.7038, -149.204, 0.00767924, -0.00117203, -0.789229, 0.61405, 30.8572, 0, 0, -0.00531473, -0, -0
0, 0, -39.0104, -150.406, 0.00747978, -0.00120193, -0.789207, 0.61408, 30.8572, 0, 0, 0.000490564, -0, -0
0, 0, -39.3181, -151.613, 0.0076341, -0.00130292, -0.789168, 0.614129, 31.1602, 0, 0, 0.00298101, -0, -0
0, 0, -39.5496, -152.522, 0.00764, -0.0011786, -0.789135, 0.614171, 31.1602, 0, 0, -0.00680882, -0, -0
0, 0, -39.8591, -153.737, 0.00762143, -0.00109184, -0.789103, 0.614212, 31.4362, 0, 0, -0.00203469, -0, -0
0, 0, -40.0919, -154.652, 0.00760919, -0.00106, -0.789081, 0.614241, 31.4362, 0, 0, -0.00221997, -0, -0
0, 0, -40.3253, -155.569, 0.00758378, -0.00104595, -0.789059, 0.61427, 31.4362, 0, 0, -0.000683522, -0, -0
0, 0, -40.4813, -156.183, 0.00752517, -0.00116535, -0.789055, 0.614276, 31.4362, 0, 0, 0.00349178, -0, -0
0, 0, -40.7158, -157.105, 0.00737225, -0.00139315, -0.789058, 0.614273, 31.7226, 0, 0, -0.00264866, -0, -0
0, 0, -41.0295, -158.339, 0.00704157, -0.00163633, -0.789058, 0.614277, 31.7226, 0, 0, -0.00115387, -0, -0
0, 0, -41.3442, -159.577, 0.00700224, -0.001826, -0.789043, 0.614295, 31.9981, 0, 0, 0.00336795, -0, -0
0, 0, -41.6601, -160.821, 0.00698821, -0.00182327, -0.789017, 0.614329, 31.9981, 0, 0, -0.00175369, -0, -0
0, 0, -41.8184, -161.444, 0.0069715, -0.00173534, -0.788996, 0.614357, 31.9981, 0, 0, -0.0086689, -0, -0
0, 0, -41.977, -162.069, 0.00694552, -0.00158328, -0.788964, 0.614399, 31.9981, 0, 0, -0.0119595, -0, -0
0, 0, -42.295, -163.322, 0.00707793, -0.00158523, -0.788933, 0.614437, 32.3, 0, 0, 0.0114183, -0, -0
0, 0, -42.5343, -164.264, 0.00699022, -0.00160324, -0.788925, 0.614447, 32.3, 0, 0, -0.0118004, -0, -0
0, 0, -42.6942, -164.895, 0.00682475, -0.00158045, -0.788925, 0.614449, 32.3, 0, 0, -0.013756, -0, -0
0, 0, -42.8542, -165.526, 0.00677067, -0.00166153, -0.788923, 0.614453, 32.558, 0, 0, 0.00406688, -0, -0
0, 0, -43.0941, -166.471, 0.00682686, -0.00175391, -0.788895, 0.614488, 32.558, 0, 0, 0.00435625, -0, -0
0, 0, -43.4127, -167.728, 0.00694286, -0.00162284, -0.788856, 0.614537, 32.558, 0, 0, -0.00101362, -0, -0
0, 0, -43.6507, -168.667, 0.00699703, -0.00141215, -0.788807, 0.6146, 32.2909, 0, 0, -0.00684462, -0, -0
0, 0, -43.8883, -169.604, 0.00713567, -0.00140656, -0.788772, 0.614644, 32.2909, 0, 0, 0.0175353, -0, -0
0, 0, -44.2053, -170.855, 0.00714721, -0.00166385, -0.788808, 0.614595, 32.2909, 0, 0, -0.00706815, -0, -0
0, 0, -44.6028, -172.425, 0.00675868, -0.00205881, -0.788773, 0.614644, 32.3231, 0, 0, 0.0128237, -0, -0
0, 0, -44.8421, -173.37, 0.00671327, -0.00232649, -0.788684, 0.614758, 32.3231, 0, 0, 0.00218463, -0, -0
0, 0, -45.0815, -174.315, 0.00670903, -0.00229551, -0.788809, 0.614598, 32.4824, 0, 0, -0.00224286, -0, -0
0, 0, -45.2406, -174.943, 0.00674751, -0.00213203, -0.789034, 0.614309, 32.4824, 0, 0, -0.00818424, -0, -0
0, 0, -45.4776, -175.879, 0.00689304, -0.00173125, -0.789491, 0.61372, 32.4824, 0, 0, -0.00736621, -0, -0
0, 0, -45.7125, -176.805, 0.0074188, -0.00112691, -0.789927, 0.613155, 31.6299, 0, 0, 0.00673126, -0, -0
0, 0, -45.8677, -177.417, 0.0078226, -0.0006897, -0.790173, 0.612834, 31.6299, 0, 0, 0.00308839, -0, -0
0, 0, -46.0987, -178.327, 0.00834759, -1.94106e-05, -0.790456, 0.612462, 31.6299, 0, 0, -0.000660184, -0, -0
0, 0, -46.3278, -179.228, 0.00855356, 0.000318882, -0.790616, 0.612252, 31.6299, 0, 0, -0.00279617, -0, -0
0, 0, -46.6311, -180.417, 0.00865889, 0.000319019, -0.790701, 0.612141, 30.657, 0, 0, 0.00872323, -0, -0
0, 0, -46.932, -181.595, 0.00869555, 0.000471636, -0.790787, 0.61203, 30.657, 0, 0, -0.0057176, -0, -0
0, 0, -47.1562, -182.47, 0.00890423, 0.000651092, -0.790827, 0.611974, 29.9485, 0, 0, 0.00897259, -0, -0
0, 0, -47.379, -183.338, 0.00927867, 0.000767438, -0.790841, 0.611951, 29.9485, 0, 0, 0.0137871, -0, -0
0, 0, -47.6004, -184.199, 0.00939418, 0.000984512, -0.790882, 0.611896, 29.9485, 0, 0, -0.00480857, -0, -0
0, 0, -47.7472, -184.769, 0.00942651, 0.0010018, -0.790899, 0.611874, 29.9485, 0, 0, 0.00462536, -0, -0
0, 0, -48.0388, -185.9, 0.00949745, 0.00079852, -0.790907, 0.611862, 29.2424, 0, 0, 0.00725014, -0, -0
0, 0, -48.3277, -187.018, 0.00935912, 0.000414679, -0.790916, 0.611854, 29.2424, 0, 0, 0.00353386, -0, -0
0, 0, -48.6137, -188.124, 0.0091607, -5.87746e-05, -0.790921, 0.61185, 28.507, 0, 0, 0.00922941, -0, -0
0, 0, -48.8263, -188.944, 0.00899505, -0.000353823, -0.790931, 0.611839, 28.507, 0, 0, 0.00643953, -0, -0
0, 0, -49.177, -190.297, 0.00902904, -0.00054616, -0.790947, 0.611818, 27.7801, 0, 0, 0.00276304, -0, -0
0, 0, -49.3852, -191.099, 0.00904715, -0.000531295, -0.790965, 0.611794, 27.7801, 0, 0, -0.000862452, -0, -0
0, 0, -49.5231, -191.63, 0.00905481, -0.000486807, -0.790979, 0.611776, 27.7801, 0, 0, -0.00291883, -0, -0
0, 0, -49.6603, -192.158, 0.00908863, -0.000263851, -0.791007, 0.61174, 27.7801, 0, 0, -0.0125609, -0, -0
0, 0, -49.9325, -193.205, 0.00939442, 0.000282224, -0.791042, 0.611689, 27.0951, 0, 0, 0.00451447, -0, -0
0, 0, -50.1347, -193.983, 0.00978636, 0.00064356, -0.791045, 0.61168, 27.0951, 0, 0, 0.00633863, -0, -0
0, 0, -50.4019, -195.011, 0.0100002, 0.00113647, -0.791068, 0.611646, 26.421, 0, 0, -0.0147149, -0, -0
0, 0, -50.6003, -195.773, 0.00999013, 0.00132184, -0.791075, 0.611636, 26.421, 0, 0, -0.00345786, -0, -0
0, 0, -50.8623, -196.78, 0.00998904, 0.00135505, -0.791064, 0.61165, 26.421, 0, 0, -0.00121286, -0, -0
0, 0, -51.1855, -198.021, 0.00978074, 0.00119713, -0.791051, 0.611671, 25.6511, 0, 0, -0.0046709, -0, -0
0, 0, -51.3771, -198.757, 0.0094973, 0.000953871, -0.791043, 0.611686, 25.6511, 0, 0, -0.00500987, -0, -0
0, 0, -51.5038, -199.243, 0.00928535, 0.000792668, -0.79104, 0.611693, 25.6511, 0, 0, -0.00748475, -0, -0
0, 0, -51.6925, -199.967, 0.00897776, 0.000575064, -0.791037, 0.611702, 24.9509, 0, 0, -0.00582797, -0, -0
0, 0, -51.8794, -200.685, 0.00891897, 0.000516819, -0.791031, 0.611711, 24.9509, 0, 0, 0.000315948, -0, -0
0, 0, -52.0646, -201.395, 0.0089248, 0.000500588, -0.791023, 0.611721, 24.9509, 0, 0, 0.0012051, -0, -0
0, 0, -52.3692, -202.564, 0.00899532, 0.00014599, -0.790978, 0.611779, 24.2425, 0, 0, 0.0204921, -0, -0
0, 0, -52.6095, -203.485, 0.0090527, -0.000231511, -0.790944, 0.611822, 24.2425, 0, 0, 0.0070523, -0, -0
0, 0, -52.8469, -204.396, 0.00904534, -0.000341939, -0.790946, 0.611819, 23.4778, 0, 0, 0.00118405, -0, -0
0, 0, -53.0228, -205.07, 0.00926075, -0.000486584, -0.790925, 0.611843, 23.4778, 0, 0, 0.0235098, -0, -0
0, 0, -53.1969, -205.738, 0.00955116, -0.000666809, -0.790898, 0.611873, 23.4778, 0, 0, 0.0155117, -0, -0
0, 0, -53.4835, -206.837, 0.00962997, -0.000781857, -0.790907, 0.61186, 22.791, 0, 0, 0.00215867, -0, -0
0, 0, -53.7093, -207.703, 0.00964152, -0.000810444, -0.79092, 0.611844, 22.791, 0, 0, 0.00234652, -0, -0
0, 0, -53.8766, -208.345, 0.00965375, -0.000886082, -0.790921, 0.611841, 22.0338, 0, 0, 0.00407521, -0, -0
0, 0, -54.1517, -209.4, 0.0097066, -0.000907078, -0.790929, 0.61183, 22.0338, 0, 0, 0.00124384, -0, -0
0, 0, -54.3145, -210.024, 0.00974782, -0.000881884, -0.790935, 0.611822, 22.0338, 0, 0, 0.00113817, -0, -0
0, 0, -54.582, -211.05, 0.00990764, -0.000871823, -0.790932, 0.611824, 21.2861, 0, 0, 0.00622882, -0, -0
0, 0, -54.7402, -211.657, 0.00995726, -0.00087683, -0.790932, 0.611823, 21.2861, 0, 0, 0.00136978, -0, -0
0, 0, -54.8968, -212.258, 0.00996356, -0.000881565, -0.790934, 0.61182, 20.6163, 0, 0, 0.000339931, -0, -0
0, 0, -55.154, -213.245, 0.0099673, -0.000886494, -0.790937, 0.611816, 20.6163, 0, 0, -0.000305092, -0, -0
0, 0, -55.306, -213.828, 0.00996169, -0.00083932, -0.790942, 0.61181, 20.6163, 0, 0, -0.00271189, -0, -0
0, 0, -55.4564, -214.405, 0.0100354, -0.000922455, -0.790925, 0.61183, 19.9477, 0, 0, 0.0202435, -0, -0
0, 0, -55.7033, -215.352, 0.0105172, -0.00170655, -0.790813, 0.611965, 19.9477, 0, 0, 0.0375295, -0, -0
0, 0, -55.8492, -215.911, 0.0105857, -0.0021253, -0.790782, 0.612003, 19.1883, 0, 0, 0.00583459, -0, -0
0, 0, -56.0885, -216.828, 0.0100536, -0.00256173, -0.790817, 0.611964, 19.1883, 0, 0, -0.00439682, -0, -0
0, 0, -56.2297, -217.37, 0.010015, -0.00309749, -0.790792, 0.611995, 18.5133, 0, 0, 0.0259779, -0, -0
0, 0, -56.4155, -218.082, 0.0101127, -0.00394588, -0.790751, 0.612041, 18.5133, 0, 0, 0.0306926, -0, -0
0, 0, -56.5983, -218.783, 0.0101811, -0.00427678, -0.790775, 0.612007, 18.5133, 0, 0, 0.00418645, -0, -0
0, 0, -56.7334, -219.3, 0.0101916, -0.00429031, -0.790811, 0.61196, 17.8322, 0, 0, 0.000250402, -0, -0
0, 0, -56.8668, -219.811, 0.0101925, -0.00428248, -0.790841, 0.611922, 17.8322, 0, 0, -0.000436889, -0, -0
0, 0, -57.0854, -220.649, 0.0101841, -0.00421056, -0.790883, 0.611868, 17.1039, 0, 0, -0.00843461, -0, -0
0, 0, -57.2569, -221.307, 0.0101198, -0.00374227, -0.790946, 0.611791, 17.1039, 0, 0, -0.0188304, -0, -0
0, 0, -57.4255, -221.954, 0.0101182, -0.00324342, -0.790987, 0.61174, 17.1039, 0, 0, -0.00363571, -0, -0
0, 0, -57.5913, -222.589, 0.0106603, -0.00304924, -0.790942, 0.61179, 16.4595, 0, 0, 0.0203706, -0, -0
0, 0, -57.7542, -223.214, 0.0112833, -0.00291994, -0.790887, 0.611851, 16.4595, 0, 0, 0.0172717, -0, -0
0, 0, -57.9142, -223.827, 0.0113296, -0.00257692, -0.790905, 0.611829, 15.8093, 0, 0, -0.0158883, -0, -0
0, 0, -58.11, -224.578, 0.011167, -0.0021314, -0.790933, 0.611797, 15.8093, 0, 0, -0.00755877, -0, -0
0, 0, -58.3391, -225.456, 0.0111782, -0.00251944, -0.790872, 0.611874, 15.0953, 0, 0, 0.0115717, -0, -0
0, 0, -58.4883, -226.028, 0.0112156, -0.00281764, -0.790847, 0.611904, 15.0953, 0, 0, 0.00688264, -0, -0
0, 0, -58.6344, -226.588, 0.0112393, -0.00286503, -0.790863, 0.611884, 14.4324, 0, 0, 0.00142434, -0, -0
0, 0, -58.8455, -227.397, 0.0113646, -0.00278328, -0.790878, 0.611862, 14.4324, 0, 0, 0.000222471, -0, -0
0, 0, -59.0174, -228.056, 0.0112193, -0.00290691, -0.790735, 0.612049, 13.6344, 0, 0, -0.00206788, -0, -0
0, 0, -59.1885, -228.712, 0.0110283, -0.00305528, -0.790622, 0.612198, 13.6344, 0, 0, -0.00250047, -0, -0
0, 0, -59.3948, -229.505, 0.0107167, -0.00328163, -0.790533, 0.612317, 13.5477, 0, 0, -0.0040703, -0, -0
0, 0, -59.5342, -230.041, 0.0107249, -0.00335886, -0.790501, 0.612358, 13.5477, 0, 0, 0.00456113, -0, -0
0, 0, -59.6747, -230.581, 0.0108366, -0.00338987, -0.790487, 0.612373, 13.9216, 0, 0, 0.00562978, -0, -0
0, 0, -59.8165, -231.127, 0.0109538, -0.00339187, -0.790484, 0.612375, 13.9216, 0, 0, 0.0024511, -0, -0
0, 0, -59.9595, -231.677, 0.0110051, -0.00334318, -0.790483, 0.612376, 14.2039, 0, 0, 0.000115973, -0, -0
0, 0, -60.1036, -232.233, 0.0110526, -0.00328837, -0.790486, 0.612372, 14.2039, 0, 0, 0.00069755, -0, -0
0, 0, -60.249, -232.793, 0.0110112, -0.0034026, -0.790488, 0.61237, 14.5166, 0, 0, 0.00230563, -0, -0
0, 0, -60.5064, -233.785, 0.0109286, -0.00364825, -0.790475, 0.612387, 14.5166, 0, 0, 0.000942404, -0, -0
0, 0, -60.7301, -234.647, 0.0108633, -0.00370652, -0.790456, 0.612411, 14.8287, 0, 0, -0.000782868, -0, -0
0, 0, -60.9946, -235.666, 0.0108034, -0.00374129, -0.790439, 0.612434, 15.1412, 0, 0, -0.000717525, -0, -0
0, 0, -61.1474, -236.256, 0.0107798, -0.00378695, -0.790434, 0.61244, 15.1412, 0, 0, 0.00189069, -0, -0
0, 0, -61.379, -237.149, 0.010764, -0.00393713, -0.790447, 0.612424, 15.4237, 0, 0, 0.00283845, -0, -0
0, 0, -61.5741, -237.901, 0.0108216, -0.00385111, -0.79045, 0.612419, 15.4237, 0, 0, -0.00181177, -0, -0
0, 0, -61.7316, -238.508, 0.01089, -0.00369596, -0.790441, 0.61243, 15.6978, 0, 0, -0.00210806, -0, -0
0, 0, -61.8902, -239.12, 0.0110555, -0.00357321, -0.790428, 0.612445, 15.6978, 0, 0, 0.00568198, -0, -0
0, 0, -62.1305, -240.047, 0.0113911, -0.00343879, -0.790396, 0.61248, 15.9776, 0, 0, 0.00270316, -0, -0
0, 0, -62.3737, -240.985, 0.0113932, -0.00331434, -0.790367, 0.612519, 15.9776, 0, 0, -0.0034744, -0, -0
0, 0, -62.5783, -241.775, 0.0113673, -0.00324793, -0.790355, 0.612535, 16.2594, 0, 0, -0.000981552, -0, -0
0, 0, -62.8265, -242.733, 0.0113497, -0.00324991, -0.790346, 0.612547, 16.5409, 0, 0, -0.000329243, -0, -0
0, 0, -63.0354, -243.539, 0.0113377, -0.00325207, -0.790338, 0.612558, 16.5409, 0, 0, -0.000348689, -0, -0
0, 0, -63.1616, -244.027, 0.0113328, -0.00326868, -0.790334, 0.612562, 16.8228, 0, 0, 0.000909416, -0, -0
0, 0, -63.2886, -244.517, 0.0113306, -0.00330021, -0.790334, 0.612563, 16.8228, 0, 0, 0.00123309, -0, -0
0, 0, -63.4163, -245.01, 0.011328, -0.00333355, -0.790335, 0.612561, 16.8228, 0, 0, 0.00112949, -0, -0
0, 0, -63.6307, -245.838, 0.0112491, -0.00346703, -0.790343, 0.612551, 17.1384, 0, 0, 0.000659251, -0, -0
0, 0, -63.7603, -246.339, 0.0111927, -0.00355535, -0.790351, 0.612541, 17.1384, 0, 0, 0.000657035, -0, -0
0, 0, -63.9778, -247.179, 0.0110902, -0.00369966, -0.79036, 0.612531, 17.4196, 0, 0, -3.5635e-05, -0, -0
0, 0, -64.1093, -247.686, 0.0110258, -0.00378108, -0.790361, 0.612531, 17.4196, 0, 0, -1.78381e-05, -0, -0
0, 0, -64.2857, -248.367, 0.0110113, -0.00384791, -0.790357, 0.612535, 17.4196, 0, 0, 0.00181618, -0, -0
0, 0, -64.5079, -249.225, 0.0110167, -0.00391257, -0.790344, 0.612552, 17.7311, 0, 0, 0.00100225, -0, -0
0, 0, -64.6422, -249.744, 0.011016, -0.00391625, -0.790332, 0.612568, 17.7311, 0, 0, -0.000141308, -0, -0
0, 0, -64.8677, -250.615, 0.0110096, -0.00391096, -0.790306, 0.612601, 18.02, 0, 0, -0.000341381, -0, -0
0, 0, -65.0039, -251.141, 0.0110036, -0.00390906, -0.790285, 0.612628, 18.02, 0, 0, -0.0004189, -0, -0
0, 0, -65.1409, -251.67, 0.0109921, -0.00387367, -0.790255, 0.612667, 18.02, 0, 0, -0.00391938, -0, -0
0, 0, -65.3248, -252.381, 0.0109594, -0.00372806, -0.790182, 0.612762, 18.3322, 0, 0, -0.00616733, -0, -0
0, 0, -65.5101, -253.097, 0.0110256, -0.00351998, -0.790076, 0.6129, 18.3322, 0, 0, -0.00060408, -0, -0
0, 0, -65.65, -253.639, 0.0112171, -0.00329177, -0.789974, 0.613029, 18.3322, 0, 0, 0.00116383, -0, -0
0, 0, -65.8855, -254.551, 0.0114811, -0.0029207, -0.789746, 0.61332, 18.6934, 0, 0, -0.00323997, -0, -0
0, 0, -66.0282, -255.105, 0.011565, -0.00271255, -0.789586, 0.613525, 18.6934, 0, 0, -0.00422652, -0, -0
0, 0, -66.2688, -256.04, 0.0115393, -0.00254166, -0.789392, 0.613775, 19.2536, 0, 0, -0.00548995, -0, -0
0, 0, -66.4633, -256.797, 0.0114454, -0.00248829, -0.789545, 0.613581, 19.2536, 0, 0, -0.00521638, -0, -0
0, 0, -66.6098, -257.367, 0.011445, -0.00242525, -0.789835, 0.613207, 19.6355, 0, 0, -0.00217978, -0, -0
0, 0, -66.8054, -258.128, 0.0114893, -0.00231117, -0.790276, 0.612639, 19.6355, 0, 0, -0.00193549, -0, -0
0, 0, -67.0011, -258.889, 0.0115389, -0.00218367, -0.790669, 0.612132, 19.6265, 0, 0, -0.00218089, -0, -0
0, 0, -67.148, -259.458, 0.0115734, -0.00209227, -0.790914, 0.611814, 19.6265, 0, 0, -0.00183377, -0, -0
0, 0, -67.3931, -260.407, 0.011636, -0.00196492, -0.791231, 0.611403, 19.6265, 0, 0, -0.00104015, -0, -0
0, 0, -67.5404, -260.975, 0.0117823, -0.0018786, -0.791372, 0.611218, 19.5656, 0, 0, 0.00927993, -0, -0
0, 0, -67.7861, -261.92, 0.0124135, -0.00166278, -0.791538, 0.610992, 19.5656, 0, 0, 0.0160951, -0, -0
0, 0, -67.9337, -262.487, 0.0128093, -0.00147317, -0.791609, 0.610892, 19.5015, 0, 0, 0.0103888, -0, -0
0, 0, -68.0813, -263.052, 0.0131912, -0.00119674, -0.791665, 0.610812, 19.5015, 0, 0, 0.008521, -0, -0
0, 0, -68.3276, -263.993, 0.013663, -0.00102541, -0.791737, 0.610708, 19.5015, 0, 0, 0.0123377, -0, -0
0, 0, -68.4754, -264.557, 0.0138622, -0.00108514, -0.791773, 0.610657, 19.4379, 0, 0, 0.013114, -0, -0
0, 0, -68.7219, -265.495, 0.0140096, -0.00114292, -0.79182, 0.610593, 19.4379, 0, 0, 0.00199, -0, -0
0, 0, -68.8697, -266.057, 0.0140274, -0.00115382, -0.79184, 0.610567, 19.3668, 0, 0, 0.00123375, -0, -0
0, 0, -69.0667, -266.805, 0.0140466, -0.00116981, -0.791857, 0.610543, 19.3668, 0, 0, 0.00126856, -0, -0
0, 0, -69.2636, -267.552, 0.0139102, -0.00112996, -0.79187, 0.61053, 19.3028, 0, 0, -0.0182233, -0, -0
0, 0, -69.4603, -268.299, 0.01343, -0.000952678, -0.79188, 0.610528, 19.3028, 0, 0, -0.0259776, -0, -0
0, 0, -69.6567, -269.044, 0.0131602, -0.00089876, -0.79188, 0.610534, 19.3028, 0, 0, 0.00268978, -0, -0
0, 0, -69.8039, -269.602, 0.013234, -0.00102809, -0.791871, 0.610544, 19.2411, 0, 0, 0.0108404, -0, -0
0, 0, -70, -270.345, 0.0133412, -0.000896475, -0.791859, 0.610558, 19.2411, 0, 0, -0.0104447, -0, -0
0, 0, -70.1958, -271.087, 0.0133906, -0.000321827, -0.791847, 0.610572, 19.1786, 0, 0, -0.0168456, -0, -0
0, 0, -70.3913, -271.828, 0.0135351, -0.000101966, -0.791831, 0.610591, 19.1786, 0, 0, 0.00901758, -0, -0
0, 0, -70.5377, -272.383, 0.0137152, -0.00016919, -0.791821, 0.6106, 19.1786, 0, 0, 0.0130979, -0, -0
0, 0, -70.7816, -273.306, 0.013878, -0.000261359, -0.79181, 0.61061, 19.1107, 0, 0, 0.00278214, -0, -0
0, 0, -70.9277, -273.86, 0.0138945, -0.000284274, -0.791804, 0.610618, 19.1107, 0, 0, 0.00154139, -0, -0
0, 0, -71.1708, -274.781, 0.0139129, -0.000316897, -0.791791, 0.610633, 19.0492, 0, 0, 0.00138838, -0, -0
0, 0, -71.3164, -275.333, 0.0137954, -0.000287273, -0.791785, 0.610645, 19.0492, 0, 0, -0.0177177, -0, -0
0, 0, -71.5103, -276.067, 0.0132384, -8.41299e-05, -0.791776, 0.610668, 19.0492, 0, 0, -0.0309247, -0, -0
0, 0, -71.7036, -276.801, 0.012703, 3.45601e-05, -0.791755, 0.610707, 18.9871, 0, 0, -0.0106926, -0, -0
0, 0, -71.8461, -277.341, 0.0126289, -0.000116414, -0.791689, 0.610794, 18.9871, 0, 0, 0.00576778, -0, -0
0, 0, -71.9853, -277.869, 0.0126134, -0.000226312, -0.791625, 0.610877, 18.9871, 0, 0, -0.00310406, -0, -0
0, 0, -72.2573, -278.902, 0.0122447, 0.000321289, -0.791636, 0.61087, 18.0884, 0, 0, -0.0251918, -0, -0
0, 0, -72.3906, -279.408, 0.012107, 0.000549952, -0.791631, 0.610879, 18.0884, 0, 0, -0.00495197, -0, -0
0, 0, -72.5657, -280.074, 0.0122954, 0.000563546, -0.791577, 0.610946, 17.3151, 0, 0, 0.0100141, -0, -0
0, 0, -72.6951, -280.565, 0.0124672, 0.00053323, -0.791541, 0.610988, 17.3151, 0, 0, 0.00972754, -0, -0
0, 0, -72.8651, -281.211, 0.012557, 0.000534145, -0.791518, 0.611017, 16.5931, 0, 0, 0.00198625, -0, -0
0, 0, -73.0734, -282.003, 0.0126137, 0.000551228, -0.7915, 0.611038, 16.5931, 0, 0, 0.00114897, -0, -0
0, 0, -73.277, -282.777, 0.0126547, 0.000565369, -0.791488, 0.611053, 15.8722, 0, 0, 0.000866337, -0, -0
0, 0, -73.5152, -283.683, 0.0125136, 0.000651461, -0.791494, 0.611049, 15.8722, 0, 0, -0.0084882, -0, -0
0, 0, -73.7086, -284.419, 0.0123158, 0.00074984, -0.791501, 0.611044, 15.2208, 0, 0, -0.0081564, -0, -0
0, 0, -73.9347, -285.28, 0.0127449, 0.000714616, -0.79144, 0.611113, 14.5909, 0, 0, 0.016118, -0, -0
0, 0, -74.1182, -285.979, 0.0131986, 0.000813664, -0.791409, 0.611145, 14.5909, 0, 0, 0.0046151, -0, -0
0, 0, -74.3676, -286.928, 0.0137281, 0.00151231, -0.791431, 0.611102, 13.951, 0, 0, -0.00118777, -0, -0
0, 0, -74.5061, -287.456, 0.0139935, 0.0016382, -0.791418, 0.611113, 13.951, 0, 0, 0.011212, -0, -0
0, 0, -74.6418, -287.972, 0.0142443, 0.00154398, -0.791395, 0.611137, 13.2543, 0, 0, 0.0131949, -0, -0
0, 0, -74.8074, -288.603, 0.0144951, 0.00142888, -0.791383, 0.611147, 13.2543, 0, 0, 0.00491977, -0, -0
0, 0, -75.0004, -289.337, 0.0145097, 0.00140767, -0.791399, 0.611126, 12.5526, 0, 0, -2.06379e-05, -0, -0
0, 0, -75.1562, -289.931, 0.014503, 0.00140309, -0.791406, 0.611117, 12.5526, 0, 0, -0.000117735, -0, -0
0, 0, -75.3668, -290.733, 0.0144942, 0.00139851, -0.79141, 0.611113, 11.9184, 0, 0, -0.000115108, -0, -0
0, 0, -75.5965, -291.608, 0.0138011, 0.00167286, -0.79146, 0.611063, 11.2762, 0, 0, -0.0220323, -0, -0
0, 0, -75.7878, -292.338, 0.0130614, 0.00197376, -0.791476, 0.611057, 10.6437, 0, 0, -0.0239647, -0, -0
0, 0, -75.9189, -292.839, 0.0123099, 0.00206274, -0.791483, 0.611064, 10.6437, 0, 0, -0.0262197, -0, -0
0, 0, -76.095, -293.511, 0.0112273, 0.00218478, -0.791489, 0.611076, 9.93075, 0, 0, -0.0316912, -0, -0
0, 0, -76.285, -294.237, 0.0100852, 0.00223351, -0.791474, 0.611116, 9.2825, 0, 0, -0.0213619, -0, -0
0, 0, -76.4635, -294.921, 0.00902032, 0.00219649, -0.791448, 0.611165, 8.65149, 0, 0, -0.0199246, -0, -0
0, 0, -76.6103, -295.482, 0.00835388, 0.00243243, -0.791434, 0.611193, 8.65149, 0, 0, -0.0180322, -0, -0
0, 0, -76.7673, -296.083, 0.00770355, 0.00272038, -0.791411, 0.61123, 8.012, 0, 0, -0.0167049, -0, -0
0, 0, -76.9128, -296.641, 0.00758242, 0.00279501, -0.791361, 0.611296, 7.30663, 0, 0, 0.00040551, -0, -0
0, 0, -77.0946, -297.336, 0.00761555, 0.00279408, -0.791338, 0.611325, 6.67523, 0, 0, 0.00040196, -0, -0
0, 0, -77.2551, -297.95, 0.00763488, 0.00279338, -0.791333, 0.611332, 5.97657, 0, 0, 0.000196179, -0, -0
0, 0, -77.3945, -298.482, 0.00792792, 0.00267596, -0.791318, 0.611347, 4.65986, 0, 0, 0.00847797, -0, -0
0, 0, -77.5321, -299.007, 0.00841281, 0.00247994, -0.791328, 0.61133, 4.03148, 0, 0, 0.00693582, -0, -0
0, 0, -77.6735, -299.546, 0.00887951, 0.00232229, -0.791349, 0.611296, 2.78354, 0, 0, 0.00166465, -0, -0
0, 0, -77.8056, -300.042, 0.00864692, 0.00223294, -0.791745, 0.610787, 0.541974, 0, 0, -0.00219105, -0.0737988, -0
0, 0, -78.0752, -300.515, 0.00814652, 0.0020846, -0.815069, 0.579303, 1.53964, 0, 0, 0.000511074, -0.486249, -0
0, 0, -78.4382, -300.96, 0.00883558, 0.00165597, -0.844768, 0.535057, 2.47363, 0, 0, 0.0065323, -0.486249, -0
0, 0, -78.8494, -301.372, -0.00965057, -0.00162198, 0.87226, -0.488944, 3.06708, 0, 0, 0.00131758, -0.486249, -0
0, 0, -79.2829, -301.729, -0.0103361, -0.00216254, 0.896253, -0.443417, 3.72759, 0, 0, -0.00181016, -0.486249, -0
